wv	R0	R1	R2
803.38	86.1562297	74.14086047	94.64388901
803.74	89.25421828	75.55492418	96.54345587
804.1	88.74027361	75.34908469	96.27480398
804.46	89.73917447	74.94389247	96.0591082
804.82	87.03748961	72.42426029	92.80576936
805.17	89.99452981	73.72178652	94.36825023
805.53	90.929524	74.06173681	94.73529102
805.89	92.09039548	75.42250625	96.48336439
806.25	89.11783969	74.6981623	95.38498507
806.61	88.08612202	73.83064027	93.97821665
806.97	90.21085099	75.09321252	95.37697451
807.32	91.62913103	75.20627648	95.40514672
807.68	91.39576423	76.00540854	96.09523404
808.04	93.22962427	77.12584663	97.12612025
808.4	91.64477412	76.94522975	96.71880308
808.75	89.83803421	75.53386745	94.67234848
809.11	89.43282077	75.66323311	94.60174709
809.47	90.172547	77.21713889	96.67601696
809.83	90.4879938	77.44055966	96.91255364
810.18	92.56091907	77.2928176	96.63743488
810.54	91.02715466	77.03437705	96.0846969
